customer_id,age,age_band,gender,item_purchased,category,purchase_amount_usd,location,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,discount_flag,subscriber_flag,repeat_customer_flag,purchase_cycle_days,customer_segment,revenue_per_purchase_day
510,41,35-49,Male,T-shirt,Clothing,80,Delaware,Summer,3.9,Yes,Free Shipping,Yes,17,Debit Card,Weekly,True,True,True,7.0,New or occasional,11.428571428571429
511,21,Under 25,Male,Shirt,Clothing,87,West Virginia,Fall,3.9,Yes,2-Day Shipping,Yes,22,Venmo,Annually,True,True,True,30.0,New or occasional,2.9
512,61,50+,Male,Shirt,Clothing,46,Hawaii,Fall,3.1,Yes,Free Shipping,Yes,8,PayPal,Annually,True,True,False,30.0,Promotion-led growth,1.5333333333333334
513,19,Under 25,Male,Gloves,Accessories,49,New York,Winter,3.8,Yes,Next Day Air,Yes,2,Bank Transfer,Monthly,True,True,False,30.0,Promotion-led growth,1.6333333333333333
514,22,Under 25,Male,Scarf,Accessories,65,New Mexico,Fall,3.6,Yes,Store Pickup,Yes,45,Venmo,Annually,True,True,True,30.0,Loyal high-value,2.1666666666666665
515,64,50+,Male,Skirt,Clothing,62,Indiana,Winter,4.3,Yes,Standard,Yes,47,PayPal,Quarterly,True,True,True,90.0,Loyal high-value,0.6888888888888889
516,28,25-34,Male,Hat,Accessories,67,Kentucky,Spring,4.5,Yes,Next Day Air,Yes,7,Cash,Monthly,True,True,False,30.0,New or occasional,2.2333333333333334
517,34,25-34,Male,Hoodie,Clothing,41,West Virginia,Fall,2.8,Yes,2-Day Shipping,Yes,19,Debit Card,Bi-Weekly,True,True,True,14.0,Promotion-led growth,2.9285714285714284
518,61,50+,Male,Boots,Footwear,49,North Dakota,Fall,2.7,Yes,Free Shipping,Yes,44,Cash,Every 3 Months,True,True,True,90.0,Subscribed repeat,0.5444444444444444
519,24,Under 25,Male,Blouse,Clothing,100,Oregon,Fall,2.9,Yes,Next Day Air,Yes,16,Venmo,Every 3 Months,True,True,True,90.0,New or occasional,1.1111111111111112
520,19,Under 25,Male,Belt,Accessories,54,Minnesota,Summer,4.4,Yes,2-Day Shipping,Yes,17,Bank Transfer,Quarterly,True,True,True,90.0,Promotion-led growth,0.6
521,51,50+,Male,Sunglasses,Accessories,84,South Carolina,Spring,3.9,Yes,Free Shipping,Yes,20,Debit Card,Quarterly,True,True,True,90.0,New or occasional,0.9333333333333333
522,36,35-49,Male,Shorts,Clothing,41,Vermont,Winter,3.5,Yes,Standard,Yes,50,Bank Transfer,Annually,True,True,True,30.0,Subscribed repeat,1.3666666666666667
523,65,50+,Male,Gloves,Accessories,88,Minnesota,Spring,2.5,Yes,Store Pickup,Yes,37,Cash,Quarterly,True,True,True,90.0,Loyal high-value,0.9777777777777777
524,46,35-49,Male,Sandals,Footwear,40,Delaware,Spring,4.9,Yes,Express,Yes,5,PayPal,Quarterly,True,True,False,90.0,Promotion-led growth,0.4444444444444444
525,59,50+,Male,Shirt,Clothing,39,Pennsylvania,Summer,4.8,Yes,Free Shipping,Yes,44,PayPal,Annually,True,True,True,30.0,Subscribed repeat,1.3
526,51,50+,Male,Coat,Outerwear,37,Iowa,Spring,3.2,Yes,Next Day Air,Yes,41,Debit Card,Monthly,True,True,True,30.0,Subscribed repeat,1.2333333333333334
527,51,50+,Male,Pants,Clothing,52,New Jersey,Winter,4.9,Yes,Standard,Yes,19,Cash,Monthly,True,True,True,30.0,Promotion-led growth,1.7333333333333334
528,21,Under 25,Male,T-shirt,Clothing,23,South Carolina,Winter,4.3,Yes,Next Day Air,Yes,47,Bank Transfer,Every 3 Months,True,True,True,90.0,Subscribed repeat,0.25555555555555554
529,34,25-34,Male,Sneakers,Footwear,88,Maryland,Winter,3.2,Yes,Express,Yes,40,Cash,Annually,True,True,True,30.0,Loyal high-value,2.933333333333333
530,32,25-34,Male,Shorts,Clothing,84,California,Fall,3.7,Yes,Standard,Yes,6,Credit Card,Monthly,True,True,False,30.0,New or occasional,2.8
531,48,35-49,Male,Coat,Outerwear,37,Montana,Winter,3.2,Yes,Store Pickup,Yes,25,Credit Card,Bi-Weekly,True,True,True,14.0,Subscribed repeat,2.642857142857143
532,50,50+,Male,Sandals,Footwear,51,Vermont,Fall,3.4,Yes,Next Day Air,Yes,42,Cash,Weekly,True,True,True,7.0,Subscribed repeat,7.285714285714286
533,26,25-34,Male,Pants,Clothing,76,Texas,Winter,4.1,Yes,Express,Yes,35,Bank Transfer,Every 3 Months,True,True,True,90.0,Loyal high-value,0.8444444444444444
534,57,50+,Male,Sandals,Footwear,60,North Carolina,Spring,4.5,Yes,Next Day Air,Yes,17,Debit Card,Weekly,True,True,True,7.0,New or occasional,8.571428571428571
535,65,50+,Male,Gloves,Accessories,72,Florida,Fall,4.5,Yes,Next Day Air,Yes,4,PayPal,Quarterly,True,True,False,90.0,New or occasional,0.8
536,56,50+,Male,T-shirt,Clothing,45,West Virginia,Spring,3.2,Yes,Free Shipping,Yes,24,Bank Transfer,Weekly,True,True,True,7.0,Promotion-led growth,6.428571428571429
537,44,35-49,Male,Jacket,Outerwear,84,Illinois,Fall,4.4,Yes,Store Pickup,Yes,16,Debit Card,Every 3 Months,True,True,True,90.0,New or occasional,0.9333333333333333
538,50,50+,Male,Blouse,Clothing,49,Virginia,Summer,3.0,Yes,Store Pickup,Yes,14,Debit Card,Annually,True,True,True,30.0,Promotion-led growth,1.6333333333333333
539,27,25-34,Male,Socks,Clothing,22,Virginia,Spring,3.2,Yes,Free Shipping,Yes,43,Cash,Weekly,True,True,True,7.0,Subscribed repeat,3.142857142857143
540,49,35-49,Male,Coat,Outerwear,48,Wyoming,Winter,4.0,Yes,Store Pickup,Yes,49,Debit Card,Weekly,True,True,True,7.0,Subscribed repeat,6.857142857142857
541,49,35-49,Male,Dress,Clothing,37,South Carolina,Spring,3.1,Yes,Next Day Air,Yes,33,Cash,Every 3 Months,True,True,True,90.0,Subscribed repeat,0.4111111111111111
542,52,50+,Male,Jacket,Outerwear,27,Connecticut,Fall,2.8,Yes,Next Day Air,Yes,45,Cash,Bi-Weekly,True,True,True,14.0,Subscribed repeat,1.9285714285714286
543,27,25-34,Male,Boots,Footwear,79,Illinois,Spring,4.6,Yes,Next Day Air,Yes,35,Cash,Bi-Weekly,True,True,True,14.0,Loyal high-value,5.642857142857143
544,53,50+,Male,Skirt,Clothing,98,Alabama,Spring,4.3,Yes,Express,Yes,11,Credit Card,Monthly,True,True,True,30.0,New or occasional,3.2666666666666666
545,34,25-34,Male,Sandals,Footwear,64,Washington,Summer,3.3,Yes,Standard,Yes,30,Bank Transfer,Every 3 Months,True,True,True,90.0,Loyal high-value,0.7111111111111111
546,33,25-34,Male,Coat,Outerwear,32,Alabama,Summer,3.5,Yes,2-Day Shipping,Yes,48,Debit Card,Annually,True,True,True,30.0,Subscribed repeat,1.0666666666666667
547,62,50+,Male,Hoodie,Clothing,74,New Mexico,Winter,3.4,Yes,Free Shipping,Yes,45,Venmo,Bi-Weekly,True,True,True,14.0,Loyal high-value,5.285714285714286
548,38,35-49,Male,Jacket,Outerwear,50,Nevada,Winter,2.8,Yes,Free Shipping,Yes,26,Venmo,Weekly,True,True,True,7.0,Subscribed repeat,7.142857142857143
549,36,35-49,Male,Backpack,Accessories,64,Nebraska,Winter,4.6,Yes,Store Pickup,Yes,41,Debit Card,Every 3 Months,True,True,True,90.0,Loyal high-value,0.7111111111111111
550,31,25-34,Male,Backpack,Accessories,29,Arizona,Fall,3.6,Yes,Express,Yes,37,Venmo,Bi-Weekly,True,True,True,14.0,Subscribed repeat,2.0714285714285716
551,62,50+,Male,Belt,Accessories,62,Georgia,Summer,3.3,Yes,Store Pickup,Yes,12,PayPal,Weekly,True,True,True,7.0,New or occasional,8.857142857142858
552,29,25-34,Male,Coat,Outerwear,78,Idaho,Fall,3.1,Yes,2-Day Shipping,Yes,27,Cash,Bi-Weekly,True,True,True,14.0,Loyal high-value,5.571428571428571
553,24,Under 25,Male,T-shirt,Clothing,94,Missouri,Fall,3.5,Yes,Express,Yes,18,Bank Transfer,Weekly,True,True,True,7.0,New or occasional,13.428571428571429
554,63,50+,Male,Sunglasses,Accessories,59,Florida,Winter,3.2,Yes,Express,Yes,15,Credit Card,Quarterly,True,True,True,90.0,Promotion-led growth,0.6555555555555556
555,56,50+,Male,Sneakers,Footwear,47,Minnesota,Summer,3.0,Yes,Express,Yes,34,Bank Transfer,Weekly,True,True,True,7.0,Subscribed repeat,6.714285714285714
556,63,50+,Male,Gloves,Accessories,57,Maine,Fall,4.8,Yes,Express,Yes,37,Venmo,Annually,True,True,True,30.0,Subscribed repeat,1.9
557,40,35-49,Male,Coat,Outerwear,90,Montana,Winter,5.0,Yes,Store Pickup,Yes,21,Cash,Fortnightly,True,True,True,14.0,New or occasional,6.428571428571429
558,18,Under 25,Male,Shirt,Clothing,60,Alaska,Spring,2.9,Yes,Free Shipping,Yes,31,Debit Card,Weekly,True,True,True,7.0,Loyal high-value,8.571428571428571
559,50,50+,Male,Sneakers,Footwear,77,Iowa,Fall,3.2,Yes,Express,Yes,43,Debit Card,Every 3 Months,True,True,True,90.0,Loyal high-value,0.8555555555555555
560,66,50+,Male,Scarf,Accessories,41,Arizona,Fall,2.9,Yes,Store Pickup,Yes,22,Bank Transfer,Monthly,True,True,True,30.0,Promotion-led growth,1.3666666666666667
561,25,25-34,Male,Jewelry,Accessories,48,Louisiana,Fall,3.8,Yes,Free Shipping,Yes,12,Debit Card,Annually,True,True,True,30.0,Promotion-led growth,1.6
562,65,50+,Male,Jacket,Outerwear,65,Alabama,Fall,2.6,Yes,Next Day Air,Yes,25,PayPal,Fortnightly,True,True,True,14.0,Loyal high-value,4.642857142857143
563,53,50+,Male,Jeans,Clothing,62,Missouri,Summer,3.5,Yes,Standard,Yes,40,Debit Card,Annually,True,True,True,30.0,Loyal high-value,2.066666666666667
564,61,50+,Male,Shoes,Footwear,99,Idaho,Fall,4.4,Yes,Standard,Yes,16,Debit Card,Quarterly,True,True,True,90.0,New or occasional,1.1
565,67,50+,Male,Hoodie,Clothing,58,Florida,Winter,3.4,Yes,Next Day Air,Yes,30,Bank Transfer,Weekly,True,True,True,7.0,Subscribed repeat,8.285714285714286
566,59,50+,Male,Backpack,Accessories,43,Idaho,Fall,4.2,Yes,Store Pickup,Yes,10,Venmo,Weekly,True,True,True,7.0,Promotion-led growth,6.142857142857143
567,55,50+,Male,Sneakers,Footwear,93,Alabama,Spring,3.6,Yes,Store Pickup,Yes,1,Debit Card,Fortnightly,True,True,False,14.0,New or occasional,6.642857142857143
568,21,Under 25,Male,Blouse,Clothing,50,New Hampshire,Winter,3.0,Yes,Next Day Air,Yes,24,Venmo,Fortnightly,True,True,True,14.0,Promotion-led growth,3.5714285714285716
569,44,35-49,Male,Pants,Clothing,88,Utah,Summer,4.0,Yes,Free Shipping,Yes,36,PayPal,Monthly,True,True,True,30.0,Loyal high-value,2.933333333333333
570,65,50+,Male,Skirt,Clothing,33,Alabama,Fall,4.4,Yes,Express,Yes,46,Credit Card,Every 3 Months,True,True,True,90.0,Subscribed repeat,0.36666666666666664
571,65,50+,Male,T-shirt,Clothing,99,Iowa,Fall,4.1,Yes,Standard,Yes,20,Cash,Annually,True,True,True,30.0,New or occasional,3.3
572,54,50+,Male,Jacket,Outerwear,76,Kentucky,Spring,3.6,Yes,Free Shipping,Yes,37,Venmo,Weekly,True,True,True,7.0,Loyal high-value,10.857142857142858
573,56,50+,Male,Scarf,Accessories,97,South Carolina,Summer,4.6,Yes,Next Day Air,Yes,26,Bank Transfer,Annually,True,True,True,30.0,Loyal high-value,3.2333333333333334
574,58,50+,Male,Pants,Clothing,68,California,Summer,3.2,Yes,2-Day Shipping,Yes,23,Credit Card,Bi-Weekly,True,True,True,14.0,New or occasional,4.857142857142857
575,54,50+,Male,Sneakers,Footwear,79,Maine,Fall,4.8,Yes,Free Shipping,Yes,20,Bank Transfer,Bi-Weekly,True,True,True,14.0,New or occasional,5.642857142857143
576,58,50+,Male,Jeans,Clothing,86,Nebraska,Fall,4.8,Yes,Express,Yes,38,PayPal,Monthly,True,True,True,30.0,Loyal high-value,2.8666666666666667
577,48,35-49,Male,Hat,Accessories,68,Washington,Winter,5.0,Yes,2-Day Shipping,Yes,5,Credit Card,Every 3 Months,True,True,False,90.0,New or occasional,0.7555555555555555
578,19,Under 25,Male,Skirt,Clothing,52,Alabama,Fall,3.7,Yes,Store Pickup,Yes,41,Venmo,Annually,True,True,True,30.0,Subscribed repeat,1.7333333333333334
579,69,50+,Male,Sandals,Footwear,90,Maine,Fall,4.6,Yes,Next Day Air,Yes,22,Credit Card,Fortnightly,True,True,True,14.0,New or occasional,6.428571428571429
580,58,50+,Male,Sandals,Footwear,41,California,Winter,3.7,Yes,Free Shipping,Yes,48,Credit Card,Annually,True,True,True,30.0,Subscribed repeat,1.3666666666666667
581,49,35-49,Male,Sweater,Clothing,80,Iowa,Spring,4.1,Yes,Free Shipping,Yes,10,PayPal,Weekly,True,True,True,7.0,New or occasional,11.428571428571429
582,32,25-34,Male,Sweater,Clothing,100,Iowa,Winter,2.7,Yes,Store Pickup,Yes,12,Bank Transfer,Every 3 Months,True,True,True,90.0,New or occasional,1.1111111111111112
583,40,35-49,Male,Jacket,Outerwear,77,Colorado,Spring,4.9,Yes,Store Pickup,Yes,2,Bank Transfer,Quarterly,True,True,False,90.0,New or occasional,0.8555555555555555
584,25,25-34,Male,Shorts,Clothing,78,California,Spring,4.0,Yes,Store Pickup,Yes,38,PayPal,Monthly,True,True,True,30.0,Loyal high-value,2.6
585,70,50+,Male,Socks,Clothing,94,Indiana,Spring,4.7,Yes,Free Shipping,Yes,20,Debit Card,Monthly,True,True,True,30.0,New or occasional,3.1333333333333333
586,69,50+,Male,Socks,Clothing,23,South Carolina,Fall,2.8,Yes,Next Day Air,Yes,5,Cash,Every 3 Months,True,True,False,90.0,Promotion-led growth,0.25555555555555554
587,45,35-49,Male,Hoodie,Clothing,20,Wisconsin,Winter,4.9,Yes,2-Day Shipping,Yes,9,Venmo,Annually,True,True,False,30.0,Promotion-led growth,0.6666666666666666
588,29,25-34,Male,Socks,Clothing,86,Washington,Fall,4.2,Yes,Express,Yes,48,Debit Card,Every 3 Months,True,True,True,90.0,Loyal high-value,0.9555555555555556
589,47,35-49,Male,Boots,Footwear,60,South Dakota,Fall,3.0,Yes,Standard,Yes,9,Debit Card,Quarterly,True,True,False,90.0,New or occasional,0.6666666666666666
590,28,25-34,Male,Shirt,Clothing,70,Minnesota,Fall,3.4,Yes,2-Day Shipping,Yes,40,PayPal,Annually,True,True,True,30.0,Loyal high-value,2.3333333333333335
591,64,50+,Male,Belt,Accessories,39,Alaska,Fall,4.6,Yes,Standard,Yes,30,Venmo,Fortnightly,True,True,True,14.0,Subscribed repeat,2.7857142857142856
592,47,35-49,Male,Backpack,Accessories,37,Kentucky,Fall,4.2,Yes,Store Pickup,Yes,6,Debit Card,Bi-Weekly,True,True,False,14.0,Promotion-led growth,2.642857142857143
593,60,50+,Male,Boots,Footwear,29,North Dakota,Fall,3.2,Yes,Free Shipping,Yes,42,Venmo,Every 3 Months,True,True,True,90.0,Subscribed repeat,0.32222222222222224
594,67,50+,Male,Coat,Outerwear,35,Alaska,Winter,4.4,Yes,Store Pickup,Yes,9,PayPal,Every 3 Months,True,True,False,90.0,Promotion-led growth,0.3888888888888889
595,35,35-49,Male,Hoodie,Clothing,83,Oklahoma,Winter,2.5,Yes,Next Day Air,Yes,6,Debit Card,Monthly,True,True,False,30.0,New or occasional,2.7666666666666666
596,30,25-34,Male,Shoes,Footwear,77,Delaware,Summer,3.6,Yes,Next Day Air,Yes,47,PayPal,Quarterly,True,True,True,90.0,Loyal high-value,0.8555555555555555
597,23,Under 25,Male,Shoes,Footwear,37,Montana,Summer,4.5,Yes,Store Pickup,Yes,36,Venmo,Annually,True,True,True,30.0,Subscribed repeat,1.2333333333333334
598,70,50+,Male,Jewelry,Accessories,69,Alaska,Summer,3.4,Yes,Standard,Yes,19,Bank Transfer,Fortnightly,True,True,True,14.0,New or occasional,4.928571428571429
599,21,Under 25,Male,Dress,Clothing,66,California,Winter,3.2,Yes,2-Day Shipping,Yes,30,Cash,Every 3 Months,True,True,True,90.0,Loyal high-value,0.7333333333333333
600,51,50+,Male,Boots,Footwear,26,Massachusetts,Spring,4.2,Yes,Standard,Yes,27,Debit Card,Every 3 Months,True,True,True,90.0,Subscribed repeat,0.28888888888888886
601,22,Under 25,Male,Hat,Accessories,63,South Carolina,Spring,5.0,Yes,2-Day Shipping,Yes,25,Venmo,Monthly,True,True,True,30.0,Loyal high-value,2.1
602,32,25-34,Male,Backpack,Accessories,38,West Virginia,Summer,4.7,Yes,Store Pickup,Yes,5,Cash,Fortnightly,True,True,False,14.0,Promotion-led growth,2.7142857142857144
603,37,35-49,Male,Shoes,Footwear,58,Oregon,Summer,4.2,Yes,Next Day Air,Yes,10,Cash,Every 3 Months,True,True,True,90.0,Promotion-led growth,0.6444444444444445
604,31,25-34,Male,Handbag,Accessories,46,Massachusetts,Winter,3.4,Yes,2-Day Shipping,Yes,26,PayPal,Every 3 Months,True,True,True,90.0,Subscribed repeat,0.5111111111111111
605,44,35-49,Male,Sunglasses,Accessories,92,West Virginia,Fall,4.4,Yes,Store Pickup,Yes,11,Credit Card,Every 3 Months,True,True,True,90.0,New or occasional,1.0222222222222221
606,40,35-49,Male,Hat,Accessories,32,California,Winter,4.2,Yes,Standard,Yes,17,Bank Transfer,Weekly,True,True,True,7.0,Promotion-led growth,4.571428571428571
607,27,25-34,Male,Scarf,Accessories,90,Colorado,Spring,4.5,Yes,Standard,Yes,44,PayPal,Monthly,True,True,True,30.0,Loyal high-value,3.0
608,47,35-49,Male,Hoodie,Clothing,23,Indiana,Fall,2.8,Yes,Next Day Air,Yes,44,Cash,Monthly,True,True,True,30.0,Subscribed repeat,0.7666666666666667
609,41,35-49,Male,Backpack,Accessories,25,Delaware,Fall,3.3,Yes,Next Day Air,Yes,21,Venmo,Every 3 Months,True,True,True,90.0,Promotion-led growth,0.2777777777777778
610,51,50+,Male,Sweater,Clothing,54,Ohio,Fall,4.6,Yes,Next Day Air,Yes,49,Credit Card,Fortnightly,True,True,True,14.0,Subscribed repeat,3.857142857142857
611,53,50+,Male,Shorts,Clothing,72,Oklahoma,Summer,2.5,Yes,Free Shipping,Yes,27,Bank Transfer,Every 3 Months,True,True,True,90.0,Loyal high-value,0.8
612,43,35-49,Male,Scarf,Accessories,33,California,Winter,4.7,Yes,Store Pickup,Yes,19,Cash,Monthly,True,True,True,30.0,Promotion-led growth,1.1
613,67,50+,Male,Hat,Accessories,43,New Hampshire,Fall,4.6,Yes,Express,Yes,33,Credit Card,Quarterly,True,True,True,90.0,Subscribed repeat,0.4777777777777778
614,61,50+,Male,Coat,Outerwear,51,Pennsylvania,Fall,2.6,Yes,Standard,Yes,46,Cash,Bi-Weekly,True,True,True,14.0,Subscribed repeat,3.642857142857143
615,68,50+,Male,Jewelry,Accessories,85,Idaho,Winter,4.0,Yes,Standard,Yes,21,Credit Card,Bi-Weekly,True,True,True,14.0,New or occasional,6.071428571428571
616,67,50+,Male,Sandals,Footwear,100,Maryland,Summer,2.6,Yes,Next Day Air,Yes,23,Venmo,Annually,True,True,True,30.0,New or occasional,3.3333333333333335
617,29,25-34,Male,Gloves,Accessories,72,Pennsylvania,Spring,4.6,Yes,Free Shipping,Yes,38,Credit Card,Every 3 Months,True,True,True,90.0,Loyal high-value,0.8
618,50,50+,Male,Backpack,Accessories,57,Colorado,Fall,2.6,Yes,Standard,Yes,2,Bank Transfer,Quarterly,True,True,False,90.0,Promotion-led growth,0.6333333333333333
619,61,50+,Male,Jacket,Outerwear,94,Indiana,Spring,4.0,Yes,Express,Yes,21,Debit Card,Bi-Weekly,True,True,True,14.0,New or occasional,6.714285714285714
620,19,Under 25,Male,Backpack,Accessories,34,Nebraska,Summer,4.6,Yes,Store Pickup,Yes,1,Debit Card,Every 3 Months,True,True,False,90.0,Promotion-led growth,0.37777777777777777
621,33,25-34,Male,Backpack,Accessories,89,Rhode Island,Fall,3.7,Yes,2-Day Shipping,Yes,10,Venmo,Every 3 Months,True,True,True,90.0,New or occasional,0.9888888888888889
622,51,50+,Male,Sunglasses,Accessories,27,Kansas,Fall,4.4,Yes,Store Pickup,Yes,45,Credit Card,Weekly,True,True,True,7.0,Subscribed repeat,3.857142857142857
623,69,50+,Male,Socks,Clothing,63,Georgia,Spring,4.0,Yes,Next Day Air,Yes,44,Bank Transfer,Fortnightly,True,True,True,14.0,Loyal high-value,4.5
624,19,Under 25,Male,Shoes,Footwear,70,Nevada,Fall,4.7,Yes,Standard,Yes,48,PayPal,Bi-Weekly,True,True,True,14.0,Loyal high-value,5.0
625,55,50+,Male,Pants,Clothing,87,South Carolina,Fall,3.4,Yes,Express,Yes,21,PayPal,Annually,True,True,True,30.0,New or occasional,2.9
626,49,35-49,Male,Jewelry,Accessories,79,Delaware,Fall,4.0,Yes,Next Day Air,Yes,1,Venmo,Weekly,True,True,False,7.0,New or occasional,11.285714285714286
627,31,25-34,Male,Sunglasses,Accessories,79,New Hampshire,Spring,3.9,Yes,Standard,Yes,10,Venmo,Annually,True,True,True,30.0,New or occasional,2.6333333333333333
628,42,35-49,Male,Sandals,Footwear,44,Oregon,Winter,4.1,Yes,Express,Yes,24,PayPal,Monthly,True,True,True,30.0,Promotion-led growth,1.4666666666666666
629,69,50+,Male,Sweater,Clothing,85,Massachusetts,Fall,3.7,Yes,2-Day Shipping,Yes,29,Credit Card,Monthly,True,True,True,30.0,Loyal high-value,2.8333333333333335
630,26,25-34,Male,Shoes,Footwear,90,Vermont,Spring,4.7,Yes,Standard,Yes,11,Debit Card,Annually,True,True,True,30.0,New or occasional,3.0
631,41,35-49,Male,Jewelry,Accessories,94,Mississippi,Fall,4.3,Yes,2-Day Shipping,Yes,33,Debit Card,Annually,True,True,True,30.0,Loyal high-value,3.1333333333333333
632,55,50+,Male,Boots,Footwear,68,Washington,Summer,4.1,Yes,Store Pickup,Yes,27,Cash,Fortnightly,True,True,True,14.0,Loyal high-value,4.857142857142857
633,35,35-49,Male,Backpack,Accessories,51,Wyoming,Winter,3.9,Yes,Next Day Air,Yes,19,Venmo,Fortnightly,True,True,True,14.0,Promotion-led growth,3.642857142857143
634,66,50+,Male,Sandals,Footwear,33,Minnesota,Spring,2.9,Yes,Express,Yes,50,Debit Card,Quarterly,True,True,True,90.0,Subscribed repeat,0.36666666666666664
635,36,35-49,Male,Sneakers,Footwear,60,Ohio,Summer,3.9,Yes,Standard,Yes,46,PayPal,Weekly,True,True,True,7.0,Loyal high-value,8.571428571428571
636,27,25-34,Male,Hoodie,Clothing,59,South Carolina,Fall,4.3,Yes,2-Day Shipping,Yes,28,Cash,Quarterly,True,True,True,90.0,Subscribed repeat,0.6555555555555556
637,41,35-49,Male,Handbag,Accessories,30,Wisconsin,Summer,2.8,Yes,Store Pickup,Yes,14,Bank Transfer,Every 3 Months,True,True,True,90.0,Promotion-led growth,0.3333333333333333
638,21,Under 25,Male,Sweater,Clothing,20,Tennessee,Winter,3.4,Yes,2-Day Shipping,Yes,46,Cash,Fortnightly,True,True,True,14.0,Subscribed repeat,1.4285714285714286
639,53,50+,Male,Sandals,Footwear,20,Maryland,Summer,2.7,Yes,Express,Yes,41,PayPal,Monthly,True,True,True,30.0,Subscribed repeat,0.6666666666666666
640,54,50+,Male,Dress,Clothing,24,Mississippi,Spring,4.0,Yes,2-Day Shipping,Yes,50,Credit Card,Annually,True,True,True,30.0,Subscribed repeat,0.8
641,53,50+,Male,Skirt,Clothing,88,Minnesota,Summer,4.4,Yes,Store Pickup,Yes,28,Debit Card,Fortnightly,True,True,True,14.0,Loyal high-value,6.285714285714286
642,47,35-49,Male,Blouse,Clothing,78,Alaska,Winter,3.9,Yes,2-Day Shipping,Yes,23,Credit Card,Every 3 Months,True,True,True,90.0,New or occasional,0.8666666666666667
643,64,50+,Male,Skirt,Clothing,25,Arkansas,Spring,2.8,Yes,2-Day Shipping,Yes,14,Debit Card,Bi-Weekly,True,True,True,14.0,Promotion-led growth,1.7857142857142858
644,18,Under 25,Male,Sweater,Clothing,57,Oregon,Winter,3.2,Yes,Next Day Air,Yes,10,Bank Transfer,Every 3 Months,True,True,True,90.0,Promotion-led growth,0.6333333333333333
645,68,50+,Male,Backpack,Accessories,93,Louisiana,Summer,4.3,Yes,Next Day Air,Yes,37,Cash,Weekly,True,True,True,7.0,Loyal high-value,13.285714285714286
646,62,50+,Male,Hoodie,Clothing,42,Oklahoma,Summer,4.2,Yes,Express,Yes,15,Venmo,Bi-Weekly,True,True,True,14.0,Promotion-led growth,3.0
647,51,50+,Male,Boots,Footwear,54,Indiana,Spring,4.9,Yes,Standard,Yes,19,Venmo,Bi-Weekly,True,True,True,14.0,Promotion-led growth,3.857142857142857
